night,filename,error
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0039_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0001_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0002_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0003_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0004_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0005_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0006_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0007_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0008_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0010_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0011_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0012_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0013_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0014_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0015_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0016_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0017_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0018_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0019_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0020_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0021_wcs.fits,name 'read_catalog' is not defined
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0022_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0001_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0002_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0003_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0004_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0005_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0006_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0007_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0008_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0009_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0010_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034i0011.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034i0012.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0013_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0014_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0015_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034i0016.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0017_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0018_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0019_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0020_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0021_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0022_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0023_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0024_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0025_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034i0026.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0027_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034i0028_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0001_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0002.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0003.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0004_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0005_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0006_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/FBOGLE-2024-BLG-0034v0007_wcs.fits,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0008.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0009.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0010.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0011.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0012.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0013.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0014.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0015.fit,name 'read_catalog' is not defined
20250608,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250608/OGLE-2024-BLG-0034v0016.fit,name 'read_catalog' is not defined
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0002_wcs.fits,name 'read_catalog' is not defined
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0003_wcs.fits,name 'read_catalog' is not defined
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0004_wcs.fits,name 'read_catalog' is not defined
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0005_wcs.fits,name 'read_catalog' is not defined
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0006_wcs.fits,name 'read_catalog' is not defined
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0007_wcs.fits,name 'read_catalog' is not defined
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0008_wcs.fits,name 'read_catalog' is not defined
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0009_wcs.fits,name 'read_catalog' is not defined
20250614,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250614/FBOGLE-2024-BLG-0034i0010_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0016_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0017_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0018_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0019_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0020_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0021_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0022_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0023_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0024_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0025_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0026_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0027_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0028_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034i0029_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0002_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0003_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0006_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0009_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0010_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0013_wcs.fits,name 'read_catalog' is not defined
20250616,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250616/FBOGLE-2024-BLG-0034v0015_wcs.fits,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0003.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0004.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0005.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0006.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0007.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0008.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0009.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0010.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0011.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0012.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0013.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0014.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0015.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0016.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0017.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0018.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0019.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0020.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0021.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0022.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0023.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0024.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0025.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0026.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0027.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0028.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0029.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0030.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0031.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034i0032.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0001.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0002.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0004.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0005.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0006.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0007.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0008.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0009.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0010.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0011.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0012.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0013.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0014.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0015.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0016.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0017.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0018.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0019.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0021.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0022.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0023.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0024.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0025.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0026.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0027.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0028.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0029.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0030.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0031.fit,name 'read_catalog' is not defined
20250618,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250618/OGLE-2024-BLG-0034v0032.fit,name 'read_catalog' is not defined
