night,filename,filter,exptime,n_detected,n_good,fwhm_p25,fwhm_median,fwhm_p75,ellip_p25,ellip_median,ellip_p75,theta_mean,theta_concentration,snr_median,snr_p75,snr_max,mag_peak,mag_median
20250603,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250603/FBOGLE-2024-BLG-0034v0034_wcs.fits,V,90.0,202,133,5.77,6.66,7.62,0.131,0.182,0.272,-24.63915985151645,0.6226989965617008,33.48,68.23,429.8,16.211665,15.8486
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0001_wcs.fits,I,90.0,1309,948,4.96,5.3,5.94,0.255,0.305,0.358,3.826100513912831,0.8541058531900118,31.189999999999998,58.712500000000006,1439.0,15.9420975,15.4712
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0002_wcs.fits,I,90.0,1145,809,6.55,7.01,7.84,0.364,0.418,0.47,3.109233918525872,0.9172845529883927,30.67,60.15,1433.0,15.97067125,15.2746
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0003_wcs.fits,I,90.0,1184,830,4.84,5.6850000000000005,8.07,0.20225,0.295,0.414,-0.28023645740253683,0.8579531155701137,29.42,53.525,1430.0,15.85582875,15.3585
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0004_wcs.fits,I,90.0,1371,1020,3.61,3.85,4.42,0.15,0.2045,0.259,-6.0601432636932415,0.7345989918509213,31.115000000000002,56.004999999999995,1393.0,16.08697875,15.5965
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0005_wcs.fits,I,90.0,1262,948,4.6675,5.03,5.862500000000001,0.187,0.242,0.307,-2.145810714826163,0.8348625028728319,30.994999999999997,56.839999999999996,1408.0,16.0072575,15.443
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0006_wcs.fits,I,90.0,1317,950,4.17,4.48,5.205,0.12325,0.172,0.24175,-28.63003440651477,0.7034342013004603,32.16,60.237500000000004,1441.0,15.940183750000001,15.48175
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0007_wcs.fits,I,90.0,1133,778,5.9825,7.73,8.45,0.341,0.429,0.47975,0.28629357892953716,0.9145794537601101,30.85,57.214999999999996,1451.0,15.904021250000001,15.26895
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0008_wcs.fits,I,90.0,1484,1100,3.48,3.71,4.2,0.068,0.1115,0.19125,3.8490433454968533,0.38921129959322975,33.465,59.557500000000005,1423.0,16.0504325,15.6091
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0009_wcs.fits,I,90.0,1189,871,5.42,5.77,6.495,0.265,0.317,0.372,-0.8081697638681071,0.8938538124111649,30.51,56.865,1422.0,15.706276250000002,15.3636
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0010_wcs.fits,I,90.0,1021,755,7.8,8.43,9.135000000000002,0.4505,0.511,0.568,1.7169797581011936,0.9527981652707983,29.41,54.83,1388.0,15.924403750000002,15.2372
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0011_wcs.fits,I,90.0,924,729,5.2,5.69,6.8,0.159,0.215,0.288,2.539117119381579,0.7857935588805445,28.52,53.13,1274.0,15.77413,15.3316
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0012_wcs.fits,I,90.0,695,547,5.27,5.85,6.47,0.2025,0.255,0.308,1.0032274855378096,0.7458882710515056,28.82,52.82,1124.0,15.714865000000001,15.251
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0013_wcs.fits,I,90.0,818,613,5.23,7.05,7.95,0.276,0.375,0.442,-10.80835100186696,0.8693991939088904,27.08,51.84,1232.0,15.50543125,15.3183
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0014_wcs.fits,I,90.0,972,752,5.86,6.36,7.08,0.318,0.372,0.43025,6.898707263839037,0.8828957243777619,27.795,53.004999999999995,1297.0,15.85515375,15.365200000000002
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0015_wcs.fits,I,90.0,1088,840,5.16,5.49,6.2325,0.24675,0.3015,0.363,-6.801642204967339,0.8626705602802933,29.119999999999997,55.7675,1331.0,16.05614625,15.36375
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0016_wcs.fits,I,90.0,772,589,7.51,8.03,8.84,0.4,0.468,0.542,-8.735727792500816,0.9458219753260139,30.06,58.47,1202.0,15.548317500000001,15.1896
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0017_wcs.fits,I,90.0,1015,808,5.68,6.08,6.782500000000001,0.33475,0.381,0.426,-0.8895711055109795,0.9041490583081088,27.11,51.04,1282.0,15.9069275,15.42485
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0018_wcs.fits,I,90.0,849,656,6.76,7.22,7.86,0.416,0.4675,0.525,0.43259421357342226,0.9383769051373346,28.08,54.667500000000004,1196.0,15.62675,15.36215
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0019_wcs.fits,I,90.0,779,661,2.98,3.17,3.52,0.087,0.131,0.205,-8.043161113651369,0.5983353450178507,28.7,54.6,984.0,16.207046249999998,15.7122
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0020_wcs.fits,I,90.0,872,728,4.887499999999999,5.12,5.73,0.318,0.3695,0.42,-1.2100915984552627,0.9321970245524928,26.505,52.205,1113.0,15.88451375,15.59515
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0021_wcs.fits,I,90.0,1069,885,3.08,3.25,3.63,0.113,0.164,0.239,-4.175494918809663,0.7175342565640036,28.1,54.21,1147.0,15.92490125,15.766
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0022_wcs.fits,I,90.0,943,769,4.57,4.9,5.59,0.207,0.258,0.331,-1.245021360793065,0.8403812023842925,27.31,53.16,1204.0,15.785525,15.4997
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0023_wcs.fits,I,90.0,1011,828,3.9,4.16,4.81,0.144,0.188,0.25625,0.23632481148708676,0.7224869873067176,27.36,51.3375,1198.0,15.9495725,15.59495
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0024_wcs.fits,I,90.0,1000,796,5.5175,5.835,6.53,0.303,0.3545,0.416,2.2338197298653677,0.9173164765274805,27.505,52.8925,1265.0,16.00910875,15.45785
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0025_wcs.fits,I,90.0,955,746,4.5,5.11,5.55,0.204,0.2695,0.323,-14.531215584549614,0.8051105136261686,26.65,51.31,1219.0,16.0730475,15.4893
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0026_wcs.fits,I,90.0,874,695,5.53,5.94,6.73,0.292,0.339,0.397,-8.691782130743423,0.9074699923021968,28.51,56.03,1197.0,15.780255,15.399
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0027_wcs.fits,I,90.0,1136,914,3.9,4.17,4.9475,0.113,0.167,0.242,-1.9696138334740931,0.6614289345161944,29.075,53.707499999999996,1263.0,16.19087,15.5906
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0028_wcs.fits,I,90.0,1098,859,3.56,3.77,4.3149999999999995,0.086,0.138,0.206,10.00777620700544,0.5199379025624558,27.62,53.510000000000005,1231.0,16.195316249999998,15.6283
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0029_wcs.fits,I,90.0,948,372,5.3925,9.215,9.7525,0.34175,0.457,0.528,7.997320934724928,0.8468952459417881,31.175,70.7825,1289.0,15.550173749999999,15.18085
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0030_wcs.fits,I,90.0,1247,970,4.26,4.56,5.24,0.205,0.247,0.30674999999999997,-1.2796447199352647,0.8349814621049353,29.415,54.5925,1358.0,15.987595,15.563649999999999
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0031_wcs.fits,I,90.0,1193,936,3.96,4.23,4.945,0.128,0.178,0.25,-16.567695162396422,0.7091943885611515,28.54,53.1075,1312.0,15.979081250000002,15.5923
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0032_wcs.fits,I,90.0,1212,949,3.99,4.24,5.0,0.189,0.234,0.291,-14.518974328384239,0.8256068102901586,28.61,52.89,1309.0,16.20026625,15.5758
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0033_wcs.fits,I,90.0,1083,866,3.7325,3.995,4.715,0.097,0.145,0.214,-13.20999825235553,0.5962556610534447,27.995,53.207499999999996,1238.0,16.199676250000003,15.5877
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0034_wcs.fits,I,90.0,808,663,5.92,6.38,7.15,0.332,0.391,0.456,-4.396868468291709,0.9259449393284659,27.09,52.86,1127.0,15.718555,15.4222
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0035_wcs.fits,I,90.0,858,690,5.3025,5.81,6.36,0.306,0.362,0.406,-1.7791024755305986,0.8830813556669533,27.29,54.055,1168.0,15.690514999999998,15.399750000000001
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034i0036_wcs.fits,I,90.0,586,450,5.22,7.470000000000001,8.0775,0.307,0.434,0.48675,-3.685023536952798,0.8660408324797398,27.02,52.644999999999996,1001.0,15.534761249999999,15.2906
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0001_wcs.fits,V,90.0,393,316,3.38,3.605,4.262499999999999,0.124,0.168,0.239,-5.274158131942314,0.6950680823345657,26.335,49.1325,586.1,16.510951249999998,16.2545
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0002_wcs.fits,V,90.0,459,372,4.1775,4.51,5.1675,0.22675,0.273,0.342,-3.801383088745042,0.7892896801494427,26.765,52.457499999999996,658.4,16.41368125,16.1541
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0003_wcs.fits,V,90.0,373,294,5.452500000000001,5.78,6.4,0.32925000000000004,0.389,0.44575,4.358172275293403,0.8705257306830525,26.285,54.1225,611.5,16.40691375,16.10735
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0004_wcs.fits,V,90.0,407,322,4.9925,5.345000000000001,6.08,0.2765,0.337,0.403,-0.6261601293813334,0.8543750989838368,25.83,49.5875,627.2,16.38787,16.13385
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0005_wcs.fits,V,90.0,549,445,3.8,4.15,4.96,0.141,0.185,0.254,-2.667054010527665,0.640018296974154,25.95,45.94,686.5,16.94915125,16.2851
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0006_wcs.fits,V,90.0,424,46,3.0100000000000002,4.45,5.2925,0.24475,0.333,0.493,-1.1921201515806232,0.3356858771402999,32.410000000000004,69.30499999999999,148.3,16.728855,16.5009
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0007_wcs.fits,V,90.0,313,240,6.7575,8.5,9.122499999999999,0.443,0.5165,0.5762499999999999,-3.1651288881026427,0.8909290918216749,26.369999999999997,50.9225,615.8,16.20096375,15.8858
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0008_wcs.fits,V,90.0,417,326,4.41,4.705,5.4925,0.204,0.2655,0.33125000000000004,-1.9535320512843093,0.8136825947571871,26.564999999999998,50.52,624.9,16.562773749999998,16.1555
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0009_wcs.fits,V,90.0,441,342,5.675,6.33,6.9175,0.32275,0.3875,0.44575,0.11422750525527339,0.8472230205731028,27.39,50.917500000000004,678.6,16.571768750000004,16.02415
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0010_wcs.fits,V,90.0,445,349,5.58,5.99,6.71,0.335,0.399,0.461,-0.6959130612555915,0.8999928890280513,25.88,48.57,662.8,16.67591875,16.1201
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0011_wcs.fits,V,90.0,456,363,3.77,4.05,4.805,0.1285,0.184,0.2665,-0.16600490448773084,0.7486841652493852,25.69,48.695,640.7,16.5517775,16.2462
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0012_wcs.fits,V,90.0,318,242,5.855,7.165,7.77,0.40650000000000003,0.4805,0.5275000000000001,-3.8886283696599073,0.8785511681093509,27.47,60.625,589.0,16.35190625,15.925699999999999
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0013_wcs.fits,V,90.0,468,363,4.82,5.26,6.035,0.251,0.3,0.37,-8.960511788743844,0.8341878406488851,25.96,46.18,510.8,16.14025375,16.1164
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0014_wcs.fits,V,90.0,606,482,4.0,4.3,5.1,0.215,0.2665,0.34075,-8.237451880700227,0.8020635252897019,25.775,45.83,543.6,16.74723625,16.27545
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0015_wcs.fits,V,90.0,646,529,4.5,4.84,5.57,0.268,0.33,0.382,-5.954207165895808,0.8470493092816205,25.76,47.04,564.2,16.72742,16.2473
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0016_wcs.fits,V,90.0,723,582,3.02,3.25,3.795,0.063,0.1215,0.216,-72.2747004529301,0.18554414392288263,26.284999999999997,46.25,568.6,16.612592499999998,16.386200000000002
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0017_wcs.fits,V,90.0,462,371,4.335,5.34,5.84,0.305,0.393,0.4415,-1.6057969179914275,0.8537326782321429,27.21,52.17,658.1,16.644482500000002,16.163
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0018_wcs.fits,V,90.0,401,333,3.97,4.2,4.78,0.238,0.281,0.338,-9.395985335789318,0.8196831789815537,25.9,48.09,588.4,16.42304875,16.3062
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0019_wcs.fits,V,90.0,372,296,4.0,4.805,5.4925,0.296,0.358,0.407,6.809713861846198,0.8272375278444147,26.244999999999997,51.165,594.1,16.60580375,16.202849999999998
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0020_wcs.fits,V,90.0,523,436,4.83,5.15,5.88,0.314,0.365,0.415,-6.079713078269084,0.8490720769645469,26.71,48.6725,679.3,16.442608749999998,16.2021
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0021_wcs.fits,V,90.0,608,490,3.3449999999999998,3.64,4.23,0.137,0.184,0.25075000000000003,-10.554183178346351,0.653563090394822,25.775,45.63,529.6,16.72477125,16.349899999999998
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0022_wcs.fits,V,90.0,324,260,3.49,3.78,4.2875,0.17875,0.221,0.29025,-6.832442885168491,0.7993826615417912,28.25,52.575,537.4,16.48564125,16.207549999999998
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0023_wcs.fits,V,90.0,584,470,3.14,3.39,3.97,0.127,0.177,0.25575000000000003,-13.081228867007454,0.6869570483130572,25.675,45.9275,673.9,16.873530000000002,16.38055
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0024_wcs.fits,V,90.0,579,438,6.54,7.3,7.98,0.42825,0.487,0.5407500000000001,-4.22559942678574,0.8939206607683318,26.165,47.5975,758.7,15.9579925,16.046599999999998
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0025_wcs.fits,V,90.0,662,543,3.6,3.89,4.5600000000000005,0.197,0.245,0.2995,2.926750504744127,0.7657959168353592,25.57,45.32,735.5,16.62303625,16.3363
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0026_wcs.fits,V,90.0,590,476,3.5,3.73,4.36,0.1625,0.207,0.2785,-7.435246228820118,0.7786243276205186,25.335,45.54,688.7,16.883157500000003,16.3739
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0027_wcs.fits,V,90.0,559,454,4.02,4.32,5.1075,0.23525,0.283,0.367,-1.9828346314195133,0.8504182079072581,24.585,48.980000000000004,678.9,16.53790125,16.3081
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0028_wcs.fits,V,90.0,364,81,4.69,6.22,9.55,0.493,0.591,0.674,-4.298001447581813,0.7236049138965844,22.3,46.67,296.9,16.676589999999997,16.2441
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0029_wcs.fits,V,90.0,576,141,5.2,8.17,10.34,0.42,0.53,0.609,3.5240751255067937,0.7282087206077885,27.81,64.03,472.8,16.77277375,16.0339
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0030_wcs.fits,V,90.0,619,507,3.56,3.86,4.85,0.143,0.204,0.29,-11.713694618620272,0.7321653114886758,25.22,46.010000000000005,713.4,16.40576,16.3394
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0031_wcs.fits,V,90.0,533,395,7.005000000000001,7.89,8.52,0.453,0.51,0.5615000000000001,-4.107072080861322,0.8868632548550756,28.18,52.535,744.1,16.2494375,15.9804
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0032_wcs.fits,V,90.0,673,515,5.46,6.21,6.83,0.3415,0.42,0.476,-3.4233038264774414,0.8558298537962582,27.48,50.07,780.8,16.63869125,16.1496
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0033_wcs.fits,V,90.0,829,662,3.68,4.02,4.9575,0.15425,0.2135,0.284,-1.695596915290579,0.7470275376862265,25.939999999999998,46.115,800.2,16.90209625,16.38825
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0034_wcs.fits,V,90.0,695,558,5.58,5.97,6.745,0.332,0.3835,0.454,-1.7827263818443557,0.8905692778112697,26.494999999999997,46.949999999999996,801.2,16.59082625,16.188200000000002
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0035_wcs.fits,V,90.0,805,656,3.67,4.05,4.96,0.177,0.2375,0.30825,-7.976107063898265,0.7767152181809683,26.67,46.1025,792.5,16.8497675,16.3669
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0036_wcs.fits,V,90.0,872,707,3.05,3.28,4.095,0.085,0.14,0.216,-12.994004731307918,0.5064214588095125,26.49,46.92,793.4,16.9610625,16.4702
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0037_wcs.fits,V,90.0,805,646,3.65,3.95,4.8475,0.15425,0.204,0.27275000000000005,-8.463521586381308,0.7312437827709843,25.755000000000003,46.3375,539.2,16.78159625,16.39015
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0038_wcs.fits,V,90.0,771,634,4.08,4.43,5.327500000000001,0.20425,0.2585,0.341,-6.863697553265758,0.8129211645564465,26.705,47.292500000000004,799.1,16.448325000000004,16.2783
20250605,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250605/FBOGLE-2024-BLG-0034v0039_wcs.fits,V,90.0,552,392,5.6375,7.625,8.43,0.3255,0.428,0.4855,-0.5220776843478658,0.8020018921208582,27.355,50.19,515.2,15.943717500000002,15.98925
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0001_wcs.fits,I,90.0,470,160,12.200000000000001,12.735,13.4275,0.1955,0.2255,0.2765,-19.20342947197029,0.6105962132800007,66.88499999999999,161.7,1352.0,14.956523749999999,13.6734
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0002_wcs.fits,I,90.0,763,106,6.955,7.890000000000001,11.540000000000001,0.257,0.4315,0.5435000000000001,-3.0135252472190617,0.4708572259150616,23.18,30.25,1379.0,15.21301875,15.2132
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0003_wcs.fits,I,90.0,721,97,7.5,11.33,12.46,0.11,0.232,0.483,-53.709038602340165,0.42976233747613657,30.73,116.9,1382.0,15.426303750000002,14.7808
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0004_wcs.fits,I,90.0,735,97,6.62,8.01,11.57,0.281,0.419,0.531,-16.520652520512826,0.5671464780646366,23.89,30.79,966.5,14.98350375,15.0952
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0005_wcs.fits,I,90.0,556,229,11.09,11.77,13.25,0.112,0.161,0.276,-56.984085828632274,0.6677184638742971,55.68,123.0,1386.0,14.879092499999999,14.0181
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0006_wcs.fits,I,90.0,600,150,7.3975,11.11,12.1175,0.1015,0.23049999999999998,0.43374999999999997,-31.66863313638686,0.39637609845546307,39.635,134.325,1363.0,15.0114975,14.4147
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0007_wcs.fits,I,90.0,470,201,11.19,12.05,13.62,0.139,0.177,0.258,0.28652490099732236,0.6694632533116377,53.12,119.5,1356.0,14.493181250000001,14.1081
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0008_wcs.fits,I,90.0,682,86,6.8675,7.925,11.4725,0.266,0.4495,0.545,-8.56749273154507,0.553796637931889,23.71,31.3025,729.2,15.11952625,15.15745
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0010_wcs.fits,I,90.0,685,94,6.7475000000000005,8.24,11.9275,0.17475,0.332,0.50075,-13.034095124580224,0.550827795119127,25.5,51.085,960.3,15.221843750000001,14.974250000000001
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0011_wcs.fits,I,90.0,538,146,7.8325,12.26,12.887500000000001,0.14425,0.1845,0.32375,-16.357375872429667,0.5838162820654055,58.575,140.25,1361.0,13.589168749999999,13.900549999999999
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0012_wcs.fits,I,90.0,731,68,7.1875,7.789999999999999,8.905,0.42025,0.501,0.59675,-7.696762820378719,0.7020955628718603,22.924999999999997,25.057499999999997,178.3,15.243043750000002,15.269549999999999
20250607,/home/knowogrodski/Documentos/observation_HSH/ulens_hsh/ulens_hsh/data/20250607/FBOGLE-2024-BLG-0034i0013_wcs.fits,I,90.0,752,84,6.675,8.365,12.83,0.19025,0.41000000000000003,0.568,-34.36343143838762,0.30540104539959834,24.975,58.4225,993.1,15.635756249999998,14.9952
